uid,step,x,y,sim_time_min
0,60,8499.140873780923,20725.06371815125,60
0,61,9879.267760046841,17278.20120051634,61
0,62,14233.258745161744,13389.499528024178,62
0,63,20887.491796267903,10823.657005400388,63
0,64,21411.10428294563,11680.447002194438,64
0,65,9158.736122869444,16699.29990836177,65
0,66,10320.265001123087,8871.21670972484,66
0,67,11725.65890533486,20630.49762497963,67
0,68,20859.426353060568,13863.786166235534,68
0,69,8564.520346132982,10763.55786865938,69
0,70,21563.86007783722,18004.67085981102,70
0,71,20430.3368661068,16352.466077530795,71
0,72,19428.71704856504,14009.00405943003,72
0,73,9158.871593963908,20225.543009450404,73
0,74,19813.948971234142,21804.33471884809,74
1,0,635.9995766480916,7419.441942511775,0
1,1,10928.51804229409,7581.870869855178,1
1,2,3954.935641007053,8462.271126650368,2
1,3,14528.993825921107,14263.391243656597,3
1,4,8857.975409411525,7032.4667955380155,4
1,5,1942.7905735422933,2097.141752388661,5
1,6,1083.9294408217027,14491.297084245612,6
1,7,8083.761491294717,185.3990313922153,7
1,8,2620.3425841234966,1601.1646546032296,8
1,9,9190.90531373972,1708.0467116043908,9
1,10,983.6922384514095,5857.800904602824,10
1,11,3106.5105297933596,12646.10832454915,11
1,12,10705.217334320942,6873.953849510724,12
1,13,14774.124195473682,10097.685478214717,13
1,14,9658.682748215753,10307.394059349392,14
1,15,26829.623101322533,23670.594039699467,15
1,16,26136.32218481517,22419.340322387387,16
1,17,22967.57635631183,21539.32723356799,17
1,18,29803.13751423884,17524.867472101214,18
1,19,15478.455773671834,29670.963484539956,19
1,20,15598.037386588347,16266.504949843613,20
1,21,28050.762658832355,19270.882636880204,21
1,22,28838.1502032896,15129.939822737455,22
1,23,20504.931002835874,19432.539443588343,23
1,24,26042.09014720836,16470.984565905495,24
1,25,29024.831454327163,27920.322457714537,25
1,26,26796.819295307265,25361.248898493708,26
1,27,28809.184374361088,18509.888077566182,27
1,28,19582.0024184713,24430.618127461625,28
1,29,19922.838690633747,19015.753211424937,29
1,30,6334.731311063047,21678.883408496564,30
1,31,1487.4829837682612,26169.850944869744,31
1,32,564.4117937221147,24171.15765520196,32
1,33,14996.112481900542,23185.790586863695,33
1,34,8725.054148218831,23435.48677131946,34
1,35,5843.828730391416,25585.48156134102,35
1,36,2047.4067907756346,29446.698003355847,36
1,37,3791.34086349027,18661.87035660272,37
1,38,1242.1553109990132,17934.41607308594,38
1,39,3671.3210911470205,29818.710419770832,39
1,40,856.0034317738765,19937.556369620026,40
1,41,5857.14487060063,27896.97716379544,41
1,42,3903.359153079964,24793.614102499345,42
1,43,11061.565228761036,24434.94260789024,43
1,44,813.4242944337807,17223.55409882577,44
1,45,15813.229136507793,13937.488147256377,45
1,46,15185.438394594337,8495.079236717616,46
1,47,17379.96046130167,2509.7790681489646,47
1,48,17207.089833800062,8190.833625823073,48
1,49,22119.76446774251,13627.322365525402,49
1,50,25017.24205660614,7047.105490186881,50
1,51,25523.22251438252,782.7954696139702,51
1,52,26742.56190364842,3082.590880955995,52
1,53,29712.049323155017,9069.492793733667,53
1,54,29682.879235876113,12462.95140746872,54
1,55,26554.838119879914,13867.547650750415,55
1,56,24345.74793818182,956.203498844954,56
1,57,16482.624693982732,4749.5900301999145,57
1,58,22181.106584036082,5812.49921486809,58
1,59,18788.125905740824,10757.206065983659,59
1,60,16699.112875713996,17321.05847080029,60
1,61,20749.025917265368,18313.21172793219,61
1,62,18459.889572584667,19417.325627101447,62
1,63,11484.727646657031,16819.800958410015,63
1,64,12895.76037092203,18348.44932744777,64
1,65,7957.428799776236,15950.974064484311,65
1,66,20698.12368546125,8691.989938642757,66
1,67,16733.405259512256,10202.520127957152,67
1,68,19136.592518457284,7692.644754455624,68
1,69,10898.068807798029,20884.398106779547,69
1,70,12156.068638464385,19698.88607094851,70
1,71,18220.61075345017,10890.30241466844,71
1,72,11237.232759407167,12392.730276507158,72
1,73,20319.455437933007,14589.857296023638,73
1,74,9088.568414033698,15563.403643413756,74
2,0,4850.361300942321,8194.167737647975,0
2,1,2299.3347785385427,14114.955498534355,1
2,2,11278.831275963561,8807.331855206474,2
2,3,14631.604027618052,7205.521040489128,3
2,4,11877.069769801868,9916.711047824652,4
2,5,3572.783408175313,14257.744794264627,5
2,6,7228.931565967517,11012.683020969382,6
2,7,3670.2353058557437,94.91450480494032,7
2,8,9819.829102453854,14699.936457400123,8
2,9,4436.695338499506,13543.548638713366,9
2,10,10923.197780588727,9659.05388434933,10
2,11,423.3372485299841,12426.973301225866,11
2,12,10512.210646491441,456.90807122612625,12
2,13,1903.748596739743,5720.372066943394,13
2,14,11832.226076610174,90.99025926637515,14
2,15,17827.993962302782,15084.045088642053,15
2,16,19117.537599856943,23525.418605256626,16
2,17,29043.371501963473,20119.24601524389,17
2,18,17268.605614744065,17391.392976142353,18
2,19,23428.151725393032,23415.11455481607,19
2,20,29828.609248449833,26513.6055663122,20
2,21,26944.945140617834,25198.03325508398,21
2,22,22896.612445451916,22824.63745073672,22
2,23,17577.54558147357,27676.603353145514,23
2,24,29296.910309165447,27670.725988439317,24
2,25,27666.719184513782,22714.329402812662,25
2,26,18970.03003352298,16358.165196188798,26
2,27,27810.938832882064,23760.170271670588,27
2,28,25089.574270795856,26040.310304864724,28
2,29,17389.058375197237,15354.094644841245,29
2,30,680.2314379266055,29740.67525118179,30
2,31,12141.589845001314,17881.80533115976,31
2,32,3676.4766038040816,29537.08162710238,32
2,33,8773.48224960313,21086.625278390708,33
2,34,6848.934018060925,21429.422815067952,34
2,35,5088.5849210671295,25160.653412234635,35
2,36,9710.883949122624,21608.254837375614,36
2,37,7878.714424264082,24665.136413948487,37
2,38,12018.642077936032,17480.87903406275,38
2,39,1460.9055665248832,15594.533140713744,39
2,40,11304.634095006315,28279.133845852433,40
2,41,14022.904740785869,28399.654090825316,41
2,42,4905.570449534831,24624.393866886938,42
2,43,5183.831597182691,17967.827854483166,43
2,44,2099.943461044183,18213.55614194917,44
2,45,21346.714326781068,11181.367087582088,45
2,46,19955.938729502283,9440.403887776956,46
2,47,21833.16449683548,2604.4266270399644,47
2,48,23654.469636029986,11878.53032392913,48
2,49,25426.644646979996,9292.30831282268,49
2,50,18034.58258946747,821.9418581523792,50
2,51,29041.927764384614,9167.34489337866,51
2,52,17492.050017665446,13542.338492478199,52
2,53,20156.030277384743,11658.517163162242,53
2,54,20054.061348918716,10629.436233489552,54
2,55,24444.94742655169,8033.456549380016,55
2,56,25041.477636482014,4433.382974245509,56
2,57,21885.593968511566,1217.60228734721,57
2,58,24703.663407838198,13509.90252951186,58
2,59,24667.865625515755,11842.634588306662,59
2,60,19736.848865118758,9495.207475700736,60
2,61,19031.924378963155,19305.845171816713,61
2,62,21646.853894746437,13560.903746048094,62
2,63,13378.622428065817,10156.500566438866,63
2,64,9677.737427486682,7845.104767761089,64
2,65,20535.52535878115,16463.021230909395,65
2,66,14196.371562365559,7514.820055517409,66
2,67,21295.36784841551,8245.653858603599,67
2,68,16451.531970000025,10377.750357301831,68
2,69,10341.693512090376,9144.573851854033,69
2,70,17142.78464901435,12187.909834047212,70
2,71,8182.332278954741,9871.561358244166,71
2,72,9204.331630339531,10396.35202508802,72
2,73,17187.80164202698,14259.43399476304,73
2,74,16901.82003919068,7804.482031424439,74
3,0,11943.784569469815,3683.7269532721953,0
3,1,4442.4137067072015,11583.42413779079,1
3,2,10374.643503425554,6942.938881693653,2
3,3,1235.2208710150242,13822.025899041013,3
3,4,14850.23428124851,14861.863260125472,4
3,5,9472.086450618901,3465.4274166120163,5
3,6,7672.337502972629,3039.418580521522,6
3,7,11997.160708644376,11871.170971672753,7
3,8,2861.7887607134476,10999.823721108422,8
3,9,5487.896940189585,5417.001244426991,9
3,10,12820.201610503267,5013.48713789373,10
3,11,8501.929718396595,5679.104483972458,11
3,12,6586.758781274852,14352.285706742607,12
3,13,14349.17222842066,8949.566692317472,13
3,14,4227.649873851907,2831.137768971332,14
3,15,18604.0266741837,16569.425634199426,15
3,16,29949.825007086838,21503.480093853355,16
3,17,27144.348982592946,19051.064279269893,17
3,18,28178.43478066867,15260.443941470396,18
3,19,24128.007324079088,18520.782710169136,19
3,20,24678.569887966554,15682.839724526752,20
3,21,23363.79267988225,23147.851860931758,21
3,22,16863.038674236443,16882.929543983533,22
3,23,22815.15344056858,21954.8626506715,23
3,24,17332.67163931623,16333.14784042122,24
3,25,24292.7500648789,27090.442335400632,25
3,26,27237.86077005772,15325.563069375607,26
3,27,20579.51783508416,23318.275584643576,27
3,28,15565.664098829615,25135.780949971195,28
3,29,25291.54315376031,19379.801764964155,29
3,30,11819.215030717045,28913.56051582885,30
3,31,8261.558343581772,15878.019935931272,31
3,32,11846.44467915407,18389.128307665178,32
3,33,6159.375184821521,20509.672530188043,33
3,34,10273.181538056833,20939.655603731837,34
3,35,14448.707707745703,15956.787019357422,35
3,36,4857.259307346437,28305.86672561694,36
3,37,11899.629785221528,19423.370095563696,37
3,38,661.0304310409772,29115.86840042275,38
3,39,3364.0816857239074,25553.275565291508,39
3,40,5085.4194769239675,22553.643517074983,40
3,41,7738.664814596631,16719.978729938877,41
3,42,11152.573199764387,15841.54420163864,42
3,43,3948.954590104759,28371.698801219718,43
3,44,7295.142890623603,24845.498274584144,44
3,45,23590.504406146938,9158.48186430678,45
3,46,20358.332207183495,11005.163977344844,46
3,47,23972.122323457676,2261.6168001325464,47
3,48,28974.57116865985,7176.583349771873,48
3,49,20003.648945962872,5373.083542087336,49
3,50,20530.513276973616,7275.804697413585,50
3,51,28862.68773777198,13739.857957506958,51
3,52,19935.62974129491,11413.006104699554,52
3,53,15333.065610829555,640.5385914026724,53
3,54,19556.474616095107,4432.769990154404,54
3,55,23064.022194812693,9650.225374735859,55
3,56,27491.399127638077,3123.3820765468377,56
3,57,29644.641521600686,6599.842075760803,57
3,58,29482.87352171677,7219.0391058974865,58
3,59,17399.232511366776,12813.887110947511,59
3,60,15658.366903140508,14778.318845343027,60
3,61,10257.774267692832,8396.408495869002,61
3,62,8955.107543268681,12416.20743398983,62
3,63,12143.992920857561,12445.192330573671,63
3,64,12632.264015227216,10301.065495140185,64
3,65,16968.618287615864,10006.645791565861,65
3,66,18265.861430052428,12491.140424689507,66
3,67,14369.721992939782,15832.16499716835,67
3,68,13236.295173209028,10153.230844461776,68
3,69,18730.352624197243,9828.858754019207,69
3,70,10977.16123944806,13645.75853785632,70
3,71,8360.795185574656,14946.744932827878,71
3,72,7682.81145912605,9361.23969458004,72
3,73,16082.300603950103,14701.785115072951,73
3,74,14795.049581052936,21671.232583718145,74
4,0,4200.065237212581,7436.405952204943,0
4,1,5131.189407467346,10035.327756469567,1
4,2,185.410480541934,2089.8842205772776,2
4,3,5074.088558219437,13942.080511793305,3
4,4,12891.41298858699,12413.40877372515,4
4,5,119.19106858948955,7763.950069401499,5
4,6,5938.834108403505,14632.65413984704,6
4,7,2269.2873720184375,12692.136348117245,7
4,8,648.0362231321943,6077.775272280461,8
4,9,10872.18764733383,814.1614247623517,9
4,10,7273.20161960511,11347.360080500366,10
4,11,7160.0383563871155,12855.848209178559,11
4,12,13923.591653407108,6769.88442212907,12
4,13,12828.871288430302,10729.090593225477,13
4,14,14041.776499835214,7661.079298078567,14
4,15,18507.111195758276,17122.4002470931,15
4,16,29209.95485627705,27019.671823434834,16
4,17,18614.799669792843,17995.96319734877,17
4,18,26194.604281691987,25389.919061142435,18
4,19,16455.819805278632,20509.797309708607,19
4,20,24772.600874819094,26425.396237013378,20
4,21,23424.48578355313,24890.223014133982,21
4,22,22122.83278318998,26210.66446120795,22
4,23,15622.792046759132,29699.465831217174,23
4,24,17363.692321385937,18841.36485430101,24
4,25,20529.64564444898,23877.855276377482,25
4,26,15043.037823585559,17236.423384366164,26
4,27,26732.65445481504,17496.720962347405,27
4,28,22559.66078671516,26459.43336114696,28
4,29,16176.65772084384,24517.099651121607,29
4,30,5423.784858867879,25330.889917719163,30
4,31,3123.8727052434074,24293.445153554087,31
4,32,5359.737353994129,19012.595137027416,32
4,33,11640.841438716927,28167.845560996815,33
4,34,3550.179793423846,17561.660799098692,34
4,35,4109.028531776979,26826.68173976364,35
4,36,11338.77619103518,27479.45100871031,36
4,37,11523.768757543623,21978.04954227519,37
4,38,7058.788496658617,27384.431524888303,38
4,39,5654.119850882235,15402.691057175918,39
4,40,3688.5679860998066,23253.464079764322,40
4,41,12228.467089275737,16000.028751932367,41
4,42,14049.706961757547,21761.86996185196,42
4,43,10065.210339605766,18958.618332870217,43
4,44,9760.197276725316,19790.097912909594,44
4,45,21951.366734663476,10755.577218737504,45
4,46,15208.67755055685,5082.770903024191,46
4,47,23525.8904442649,11618.770122628071,47
4,48,24578.830558688853,6452.092908654264,48
4,49,16740.80925586194,14119.881472983883,49
4,50,26128.54013855041,7186.10824069474,50
4,51,28013.315388019513,14605.85956983112,51
4,52,22799.694707208302,11985.965805201668,52
4,53,22692.083077478885,3443.2112099615524,53
4,54,22262.188753149472,3642.405625906166,54
4,55,29862.57669275091,7158.137705027779,55
4,56,15771.071794243251,12439.265835610817,56
4,57,23846.84667173975,6535.385149068134,57
4,58,21819.22446088728,5393.514888112515,58
4,59,24349.93145447316,11357.939477739561,59
4,60,11959.302125282557,18819.224180406352,60
4,61,8787.60547365571,11363.684162341671,61
4,62,13923.64783285754,12632.288271802116,62
4,63,16991.067781183236,13853.477478449786,63
4,64,14208.517550585775,12075.861437584215,64
4,65,22218.89215542675,9970.586556604681,65
4,66,9183.872883454824,12375.852449703816,66
4,67,14735.82845433249,11112.143613266417,67
4,68,13210.463320910512,17688.773124826286,68
4,69,16884.66055780922,21839.450270416477,69
4,70,7533.39509379665,13612.361949555434,70
4,71,13166.695848229821,19240.65573784465,71
4,72,13054.174178726735,11914.763088655167,72
4,73,21244.58631067434,9700.74591913644,73
4,74,15075.217640079201,9657.007566999731,74
5,0,6493.389911777947,13787.596409256332,0
5,1,4637.545104409409,11687.884688622937,1
5,2,4391.746902512682,3086.0262939381782,2
5,3,1138.8490670834474,4482.383179775673,3
5,4,12069.9000873904,14992.511246607719,4
5,5,6315.179091760615,105.3539634249943,5
5,6,1666.7216720046447,100.48563585199368,6
5,7,14529.979737132518,14446.197670050018,7
5,8,716.8630533223534,7170.489996794295,8
5,9,122.32594886126189,11933.428062901261,9
5,10,13787.678348665397,13897.589691313377,10
5,11,5213.68226529367,13828.661082509336,11
5,12,7415.0853293107075,7605.057828836042,12
5,13,1347.6038750054456,812.1199503837108,13
5,14,13941.835981121774,88.38603773336179,14
5,15,25532.368261831878,18803.265782216215,15
5,16,15268.24249515715,29931.81153453188,16
5,17,28701.473683206626,27196.63226813997,17
5,18,22603.44510907572,25334.359922385225,18
5,19,28599.886373265195,16362.280749046282,19
5,20,17251.432053933353,18676.764532549405,20
5,21,20219.859865328708,28357.839185446748,21
5,22,28469.63943114337,19702.884027213127,22
5,23,25716.294652360248,19387.425286360663,23
5,24,17742.587805542247,26421.564981506985,24
5,25,20157.547322907474,25813.47797108645,25
5,26,20694.048100741482,29619.592553008653,26
5,27,15953.620642567952,19537.303766219633,27
5,28,15141.324146763192,22239.173743070405,28
5,29,26639.083963486373,24569.284938185592,29
5,30,6905.5055800204655,17060.491117723745,30
5,31,9685.686015548801,27406.155529750795,31
5,32,14149.273633563154,20772.99387261194,32
5,33,6575.065108753598,17478.23849798355,33
5,34,6384.608137033753,19783.245499937293,34
5,35,7750.451853381872,16331.300698949555,35
5,36,720.4374885950217,21659.369164668806,36
5,37,11783.847811211044,25620.680529380363,37
5,38,13106.749445374924,28934.657885597782,38
5,39,11611.817931102867,19141.461434274344,39
5,40,5624.190000476687,24708.535834892093,40
5,41,7318.842578540675,23746.038132781512,41
5,42,11683.043382456866,23561.642863706817,42
5,43,269.41410903082897,29506.40990833547,43
5,44,2753.2384948129557,25906.803646103974,44
5,45,18848.445442277356,5104.370943721855,45
5,46,15573.210413017074,6906.202004369166,46
5,47,21629.119659149874,3028.6137469315745,47
5,48,16267.008595062245,13756.99817021728,48
5,49,24883.316351851943,6761.354882274984,49
5,50,28199.28374901809,5638.577260387225,50
5,51,22548.129657371366,8325.253010617947,51
5,52,20837.764348488854,1285.347849255749,52
5,53,19844.95852467716,2106.821791388872,53
5,54,27382.011569669787,3213.7250779632127,54
5,55,28585.98648970195,2304.4409687281627,55
5,56,23598.951959360464,1006.1954405840637,56
5,57,16530.998352602604,783.5673135592672,57
5,58,28211.340403361686,5018.500294415991,58
5,59,19504.438142098687,4376.801305464603,59
5,60,9038.30630212315,18683.98126075949,60
5,61,15667.520201705724,16734.860268498363,61
5,62,8767.068815770359,20986.976853174296,62
5,63,8686.462537307016,10228.096993451776,63
5,64,8871.278114310193,15214.726621514274,64
5,65,8410.714673049859,13870.665039868714,65
5,66,15629.37651247844,12911.900748172495,66
5,67,18172.60909646363,21293.973284883403,67
5,68,14777.52195009216,15546.581929717919,68
5,69,14092.102585122211,8020.604424332621,69
5,70,19829.500043341046,13104.363190121057,70
5,71,18477.73403348752,7678.3924603782125,71
5,72,13777.935695557251,21999.984942334722,72
5,73,19459.73996542144,19366.428249106822,73
5,74,22372.14375922907,21894.20060552747,74
6,0,2404.017038311015,9179.868626840665,0
6,1,12966.561455771915,11073.526063999772,1
6,2,4097.558196973061,652.6687045141449,2
6,3,1148.9363990603629,12423.07144477692,3
6,4,2218.959065731793,4787.982630115999,4
6,5,5999.994660232694,473.872274308338,5
6,6,8380.418624496895,5066.8780493306995,6
6,7,1065.0097970539803,14485.65026169035,7
6,8,6680.884844603979,11638.610877722702,8
6,9,4806.676023045354,3490.6818210036417,9
6,10,14818.535103082428,10021.661008527224,10
6,11,3965.2352130597355,548.4955230132256,11
6,12,3928.303362361685,8650.601228163187,12
6,13,5739.654136782818,10909.293663033772,13
6,14,13071.294848360632,7989.431824708227,14
6,15,27855.320192905077,29123.105663013237,15
6,16,17292.22769414883,17546.37352588017,16
6,17,19785.33326141659,25567.66064624858,17
6,18,18464.03058620596,25876.463147154725,18
6,19,29142.139217122847,23846.742572262214,19
6,20,24578.181515485016,19045.654336571995,20
6,21,27941.002733096844,29566.121055238975,21
6,22,27867.855436990445,15357.769490284973,22
6,23,16427.97870684937,25399.60084559434,23
6,24,25216.100026056018,25732.44209498398,24
6,25,21467.70452620496,16970.754701838305,25
6,26,15391.462263124839,23943.685370353152,26
6,27,24433.934788636376,21193.958472501487,27
6,28,21202.361911393866,23078.847281001552,28
6,29,25487.694944382394,27512.872214860152,29
6,30,9775.734494715303,25904.46507593523,30
6,31,10387.425279658151,26354.002983515704,31
6,32,4279.767383864176,24933.556843769657,32
6,33,14974.418113517277,23911.27133254041,33
6,34,1591.1977511389632,18253.141651246984,34
6,35,14712.025927894936,24911.756218716102,35
6,36,13747.12046085286,21503.487554104122,36
6,37,1421.2389908482141,27798.080817560767,37
6,38,6656.396545088448,19575.97495317646,38
6,39,12926.337665057916,18093.54952569185,39
6,40,722.9631599889675,26973.693003587723,40
6,41,694.9833538491557,29914.328352746168,41
6,42,4516.227923264303,21501.6646372232,42
6,43,7195.910598971715,22098.47587378174,43
6,44,12182.020556229436,29348.737404636915,44
6,45,20957.328280144753,11008.59148142026,45
6,46,16852.83299725303,3691.126984661319,46
6,47,26090.512017209774,9151.110168586547,47
6,48,24120.15765175241,2076.2408386027982,48
6,49,17200.269385058855,8494.10823380015,49
6,50,24545.703523446988,10752.90281529436,50
6,51,17629.464502020142,11166.941817332408,51
6,52,15993.538042110222,12393.699557431784,52
6,53,26817.55008872792,187.37233666571638,53
6,54,26754.840970603123,4845.345836900837,54
6,55,15211.587209826392,6727.2990148847075,55
6,56,21952.565185955984,12498.507720933285,56
6,57,29940.04479312242,10653.238966520641,57
6,58,19249.34165890383,5991.826653072388,58
6,59,26622.805605875947,13919.326184989523,59
6,60,13988.610687234404,19791.95540261011,60
6,61,11457.960863777895,13764.396104576968,61
6,62,16332.780946831768,16785.893607649545,62
6,63,21771.624121788664,19721.0545947303,63
6,64,14209.554232669787,20798.644857752013,64
6,65,8145.536049007638,18711.83556592516,65
6,66,10405.44161268185,11874.099331782323,66
6,67,17911.5663760562,10850.284167191492,67
6,68,12084.188421442761,9352.113496463664,68
6,69,8854.557011128443,19828.681002829428,69
6,70,18081.861630793424,19348.692369248976,70
6,71,19795.46948043545,12007.39242078007,71
6,72,14256.201372506624,14170.451241799303,72
6,73,11670.819771025668,17062.792265664,73
6,74,19173.55609744427,19377.73937071833,74
7,0,11045.839349673524,9056.621003756838,0
7,1,7635.916083283824,1831.8865001395136,1
7,2,4636.648082257278,2339.3035974284717,2
7,3,12961.268290622598,12473.370944887092,3
7,4,8693.167296314065,1442.496158586868,4
7,5,2883.5027153969336,4794.913351762634,5
7,6,12089.332295029253,9276.16907700307,6
7,7,2365.0464902725475,8862.918060252727,7
7,8,4661.141088194977,186.32747332595176,8
7,9,13442.290273278924,9260.87425047892,9
7,10,11710.85960590118,8483.394915300527,10
7,11,1280.5402015010573,2741.039148617383,11
7,12,6934.84859334917,9023.518507685045,12
7,13,12698.205442315842,2042.7464529563758,13
7,14,5089.468969838918,9175.724116253181,14
7,15,29585.266960310444,22902.918501492943,15
7,16,18506.173067209515,25445.55607294777,16
7,17,19705.029281301162,16608.329780832613,17
7,18,20399.998660490583,15264.157205412495,18
7,19,21234.375492233874,24494.252098181503,19
7,20,19353.114540525454,28419.381667751535,20
7,21,15608.554222304321,18660.4644902105,21
7,22,22307.209707515885,26562.81003618015,22
7,23,18909.077433182836,17440.19560452665,23
7,24,28993.61411815688,22474.263091484616,24
7,25,20604.913300817672,26106.600110573767,25
7,26,21034.69185941481,16347.9478370239,26
7,27,27880.639741486568,18451.44988830492,27
7,28,19780.29437064247,27119.296863873686,28
7,29,18574.202095107965,24103.816043737956,29
7,30,1171.018824173253,24556.043709345002,30
7,31,8061.228147172761,29911.950175865968,31
7,32,6249.010857555902,29559.291019263394,32
7,33,12594.19124779902,22603.150452710455,33
7,34,6733.790974439658,26315.669445508065,34
7,35,14369.22568031203,15059.325075514584,35
7,36,5316.2751061113,17462.77320703593,36
7,37,12801.270583062256,20931.43302729605,37
7,38,10027.549801748559,15083.55727725408,38
7,39,13570.550454381464,27405.00013364298,39
7,40,9277.860936456991,20975.65991818127,40
7,41,11634.787622383836,28052.261407397767,41
7,42,12794.09973546286,25808.384262063977,42
7,43,6710.203915825854,16486.074863145765,43
7,44,1376.5519578346698,21061.708525828708,44
7,45,18717.264944605136,2629.162382510046,45
7,46,29939.790099422484,12046.120695315363,46
7,47,23111.30421119686,6401.568591444374,47
7,48,19639.11811520657,10713.978130981017,48
7,49,27440.911918029742,1940.6480308939797,49
7,50,27734.91489233983,3222.0037656329578,50
7,51,23660.45768479441,13887.92116218174,51
7,52,15675.016973998923,1109.1966100785182,52
7,53,15936.705861126477,12814.821822636366,53
7,54,15286.510741975037,2692.199756482205,54
7,55,22494.673290137078,6075.624938785957,55
7,56,24475.174483955318,2124.030219269755,56
7,57,20141.064719184727,8608.39408768274,57
7,58,23747.600724348475,5423.306555136173,58
7,59,21472.51485415767,5363.021077717729,59
7,60,14936.50339148578,19714.045614154453,60
7,61,10539.343138991655,22135.266931775583,61
7,62,10209.001193136015,8935.86954699088,62
7,63,8403.465736056041,9865.150194317725,63
7,64,18204.81989857363,10995.681425848266,64
7,65,8792.215031176633,15394.671993775959,65
7,66,9702.913157597064,14070.331636130277,66
7,67,13544.908681418076,12812.785214210584,67
7,68,20485.30568300374,16472.442186895198,68
7,69,15071.27058840522,7757.384843429554,69
7,70,16396.65381682241,19000.009242652843,70
7,71,14378.898895898059,13403.982228707213,71
7,72,13934.913261110201,13460.266591378924,72
7,73,13006.36207472369,8964.248945576463,73
7,74,13107.84433707894,12728.310959275626,74
8,0,10395.213162057147,6124.253824034813,0
8,1,1725.9995334689736,4722.796227787054,1
8,2,10881.576664498236,13756.561805000587,2
8,3,1826.0795271726138,11717.053651779284,3
8,4,8080.1783835913575,1181.747526015348,4
8,5,4545.460975259826,13266.169476626004,5
8,6,7692.751445144529,13651.957150228898,6
8,7,2485.577479459207,7690.265098538986,7
8,8,9270.643887778244,6483.881960836895,8
8,9,6049.382228235235,11526.144147032468,9
8,10,2849.348734324301,9453.34804712059,10
8,11,12018.096155446738,4485.842088260748,11
8,12,1539.482195513108,4923.24226185036,12
8,13,7460.257277740726,11562.195398853413,13
8,14,4341.040941815808,6667.968813758047,14
8,15,29891.98820716716,25235.70709874136,15
8,16,22236.129771935233,24437.786201370385,16
8,17,29252.2145519186,24048.086199540805,17
8,18,26123.5046167802,29761.94824519236,18
8,19,15701.6444911535,21595.207766309948,19
8,20,18690.78903795717,15077.26054565935,20
8,21,16236.376073931424,17497.549131630043,21
8,22,22745.51691098045,24595.31608709808,22
8,23,21592.54295005899,25214.41259981079,23
8,24,19321.019359199785,25143.558100633443,24
8,25,18034.424758587647,29408.321959364977,25
8,26,21336.68810913911,26204.454470369856,26
8,27,16988.478985072594,27592.20811687265,27
8,28,16327.46780327228,28937.805400250574,28
8,29,20227.386132003623,26861.151766047813,29
8,30,13878.290018093945,27227.556961454815,30
