Iteration No,Coverage,No of connected components,Simulation time,No of drone failed,Network efficiency,Avg Energy (J),Min Energy (J)
46,31.5,4,19,0,0.2083,124322.22,123553.55
46,30.0,5,20,0,0.1894,124113.8,121052.5
46,30.0,5,21,0,0.1894,124081.81,121020.5
46,30.0,5,22,0,0.1894,124049.81,120988.51
46,30.0,5,23,0,0.1894,124017.82,120956.52
46,30.0,5,24,0,0.1894,123985.82,120924.52
46,30.0,5,25,0,0.1894,123953.83,120892.53
46,30.0,5,26,0,0.1894,123921.83,120860.53
46,30.0,5,27,0,0.1894,123889.84,120828.54
46,30.0,5,28,0,0.1894,123857.85,120796.54
46,30.0,5,29,0,0.1894,123825.85,120764.55
46,20.0,5,30,0,0.2121,123617.43,120764.55
47,46.5,3,0,0,0.4242,124968.01,124968.01
47,46.5,3,1,0,0.4242,124936.01,124936.01
47,46.5,3,2,0,0.4242,124904.02,124904.02
47,46.5,3,3,0,0.4242,124872.02,124872.02
47,46.5,3,4,0,0.4242,124840.03,124840.03
47,46.5,3,5,0,0.4242,124808.03,124808.03
47,46.5,3,6,0,0.4242,124776.04,124776.04
47,46.5,4,7,0,0.4242,124744.04,124744.04
47,46.5,3,8,0,0.4242,124712.05,124712.05
47,46.5,3,9,0,0.4242,124680.05,124680.05
47,44.0,3,10,0,0.4293,124471.63,122179.0
47,44.0,3,11,0,0.4293,124439.64,122147.01
47,44.0,3,12,0,0.4293,124407.64,122115.01
47,44.0,4,13,0,0.4293,124375.65,122083.02
47,44.0,3,14,0,0.4293,124343.65,122051.03
47,44.0,3,15,0,0.4293,124311.66,122019.03
47,44.0,3,16,0,0.4293,124279.67,121987.04
47,44.0,3,17,0,0.4293,124247.67,121955.04
47,44.0,3,18,0,0.4293,124215.68,121923.05
47,44.0,3,19,0,0.4293,124183.68,121891.05
47,44.5,3,20,0,0.4217,124113.8,121891.05
47,44.5,3,21,0,0.4217,124081.81,121859.06
47,44.5,3,22,0,0.4217,124049.81,121827.06
47,44.5,3,23,0,0.4217,124017.82,121795.07
47,44.5,3,24,0,0.4217,123985.82,121763.07
47,44.5,3,25,0,0.4217,123953.83,121731.08
47,44.5,3,26,0,0.4217,123921.83,121699.09
47,44.5,3,27,0,0.4217,123889.84,121667.09
47,44.5,3,28,0,0.4217,123857.85,121635.1
47,44.5,3,29,0,0.4217,123825.85,121603.1
47,50.0,3,30,0,0.404,123617.43,119102.05
48,54.50000000000001,2,0,0,0.5518,124968.01,124968.01
48,54.50000000000001,2,1,0,0.5518,124936.01,124936.01
48,54.50000000000001,2,2,0,0.5518,124904.02,124904.02
48,54.50000000000001,2,3,0,0.5518,124872.02,124872.02
48,54.50000000000001,2,4,0,0.5518,124840.03,124840.03
48,54.50000000000001,2,5,0,0.5518,124808.03,124808.03
48,54.50000000000001,3,6,0,0.5518,124776.04,124776.04
48,54.50000000000001,2,7,0,0.5518,124744.04,124744.04
48,54.50000000000001,2,8,0,0.5518,124712.05,124712.05
48,54.50000000000001,2,9,0,0.5518,124680.05,124680.05
48,55.50000000000001,2,10,0,0.5313,124610.17,123841.5
48,55.50000000000001,2,11,0,0.5313,124578.18,123809.51
48,55.50000000000001,2,12,0,0.5313,124546.19,123777.51
48,55.50000000000001,2,13,0,0.5313,124514.19,123745.52
48,55.50000000000001,2,14,0,0.5313,124482.2,123713.52
48,55.50000000000001,2,15,0,0.5313,124450.2,123681.53
48,55.50000000000001,2,16,0,0.5313,124418.21,123649.53
48,55.50000000000001,2,17,0,0.5313,124386.21,123617.54
48,55.50000000000001,2,18,0,0.5313,124354.22,123585.54
48,55.50000000000001,2,19,0,0.5313,124322.22,123553.55
48,53.0,2,20,0,0.5313,124252.34,123553.55
48,53.0,2,21,0,0.5313,124220.35,123521.55
48,53.0,2,22,0,0.5313,124188.35,123489.56
48,53.0,2,23,0,0.5313,124156.36,123457.57
48,53.0,2,24,0,0.5313,124124.37,123425.57
48,53.0,2,25,0,0.5313,124092.37,123393.58
48,53.0,2,26,0,0.5313,124060.38,123361.58
48,53.0,2,27,0,0.5313,124028.38,123329.59
48,53.0,2,28,0,0.5313,123996.39,123297.59
48,53.0,2,29,0,0.5313,123964.39,123265.6
48,59.0,2,30,0,0.5028,123755.97,121603.1
49,46.5,3,0,0,0.226,124968.01,124968.01
49,46.5,3,1,0,0.226,124936.01,124936.01
49,46.5,3,2,0,0.226,124904.02,124904.02
49,46.5,4,3,0,0.226,124872.02,124872.02
49,46.5,3,4,0,0.226,124840.03,124840.03
49,46.5,3,5,0,0.226,124808.03,124808.03
49,46.5,3,6,0,0.226,124776.04,124776.04
49,46.5,3,7,0,0.226,124744.04,124744.04
49,46.5,4,8,0,0.226,124712.05,124712.05
49,46.5,3,9,0,0.226,124680.05,124680.05
49,46.5,3,10,0,0.226,124677.39,124648.06
49,46.5,3,11,0,0.226,124645.39,124616.06
49,46.5,3,12,0,0.226,124613.4,124584.07
49,46.5,4,13,0,0.226,124581.4,124552.08
49,46.5,3,14,0,0.226,124549.41,124520.08
49,46.5,3,15,0,0.226,124517.41,124488.09
49,46.5,3,16,0,0.226,124485.42,124456.09
49,46.5,4,17,0,0.226,124453.43,124424.1
49,46.5,3,18,0,0.226,124421.43,124392.1
49,46.5,3,19,0,0.226,124389.44,124360.11
49,50.0,3,20,0,0.226,124181.02,121891.05
49,50.0,3,21,0,0.226,124149.02,121859.06
49,50.0,3,22,0,0.226,124117.03,121827.06
49,50.0,3,23,0,0.226,124085.03,121795.07
49,50.0,3,24,0,0.226,124053.04,121763.07
49,50.0,6,25,0,0.226,124021.04,121731.08
49,50.0,3,26,0,0.226,123989.05,121699.09
49,50.0,3,27,0,0.226,123957.05,121667.09
49,50.0,3,28,0,0.226,123925.06,121635.1
49,50.0,3,29,0,0.226,123893.06,121603.1
49,46.0,4,30,0,0.226,123823.18,121603.1
50,37.5,4,0,0,0.2775,124968.01,124968.01
50,37.5,4,1,0,0.2775,124936.01,124936.01
50,37.5,3,2,0,0.2775,124904.02,124904.02
50,37.5,3,3,0,0.2775,124872.02,124872.02
50,37.5,4,4,0,0.2775,124840.03,124840.03
50,37.5,4,5,0,0.2775,124808.03,124808.03
50,37.5,3,6,0,0.2775,124776.04,124776.04
50,37.5,3,7,0,0.2775,124744.04,124744.04
50,37.5,4,8,0,0.2775,124712.05,124712.05
50,37.5,3,9,0,0.2775,124680.05,124680.05
50,38.5,3,10,0,0.2947,124471.63,122179.0
50,38.5,3,11,0,0.2947,124439.64,122147.01
50,38.5,3,12,0,0.2947,124407.64,122115.01
50,38.5,4,13,0,0.2947,124375.65,122083.02
50,38.5,3,14,0,0.2947,124343.65,122051.03
50,38.5,3,15,0,0.2947,124311.66,122019.03
50,38.5,4,16,0,0.2947,124279.67,121987.04
50,38.5,3,17,0,0.2947,124247.67,121955.04
50,38.5,3,18,0,0.2947,124215.68,121923.05
50,38.5,3,19,0,0.2947,124183.68,121891.05
50,41.5,3,20,0,0.3106,123975.26,121891.05
50,41.5,3,21,0,0.3106,123943.27,121859.06
50,41.5,3,22,0,0.3106,123911.27,121827.06
50,41.5,3,23,0,0.3106,123879.28,121795.07
50,41.5,3,24,0,0.3106,123847.28,121763.07
50,41.5,3,25,0,0.3106,123815.29,121731.08
50,41.5,3,26,0,0.3106,123783.29,121699.09
50,41.5,3,27,0,0.3106,123751.3,121667.09
50,41.5,4,28,0,0.3106,123719.3,121635.1
50,41.5,3,29,0,0.3106,123687.31,121603.1
50,37.5,3,30,0,0.3106,123617.43,121603.1
